x,y
0.0024655730468998234,0.008544407369733472
0.0018592631801735446,0.01170667500311768
-0.0020467955133615283,-0.005000794377442432
-0.0075602987336617295,-0.00179986170699836
0.008427958431343066,-0.0019755287693945375
-0.009580797607811064,-0.0016790254493459303
0.007725103171062963,0.01706488143744608
0.008105221495050361,0.001757975005172852
0.006303887510141251,0.01202534971888498
0.007716063673488301,-0.00025403814031149327
0.004234684462671988,0.002488143477457295
-0.002195438270129094,-0.004110545646300103
-0.0062376156098889884,-0.0006916573489395857
0.00838125710030807,0.015677937056423348
-0.00873918475027569,0.0015455762332688562
0.010484552681994672,0.011002146105129488
0.005788502178492737,0.0011014688609609603
0.00130400162911948,-0.008635401289920486
-0.007006367003320644,-0.0019308058910213566
0.005295664686866025,0.011474358016153369
-0.009951586323654867,0.0003681318523203614
0.004721546379114577,-0.010429546682792399
0.0035346023057585604,-0.006124889935447502
0.0018520236751593494,-0.004566783993183739
-0.01219255930134408,-0.000861925632735818
-0.004893907324745853,-0.005158583210492239
0.003370751198429329,0.0037093386177781246
-0.010409954820642943,0.008999506230205536
-0.002118799211924888,-0.007085935886019966
-0.006431088993922224,-0.003680095654616921
-0.0042143573375166875,-0.0014078128216711318
-0.003737091026218418,-0.002067098888938904
-0.009952554055243543,0.0002156878871150522
0.015172294622676667,-0.002190615796572234
0.0027005575451791585,0.005192113669054128
0.005253785359119391,0.001035135583888865
-0.002643612896786966,-0.0025670639992951085
-0.002675323930865442,-0.0028104225441798972
-0.0005240370579246171,-0.004394057552089742
0.0039600858194308915,0.008666956903808415
-0.004403870964924887,-0.00496960394801262
-0.010321753122654126,-0.001022134792878128
-0.011036015158839821,0.00011994024365636901
-0.007741455580849893,0.001508813605605767
0.002417037237746043,0.0016334900729556082
-0.007855017184857581,0.0007387196195420295
0.0025980235971033564,-0.005527887595782125
0.01122808309856918,0.002057908475004211
0.0015174366504152052,-0.004918098289741419
-0.0008767598104665183,-0.007615677044419096
-0.002826521642774179,0.004285890030450542
0.0032613033385111845,0.007715809059917733
0.004504728688740246,-0.006374862214618842
0.009054914382189002,0.002715596705645811
-0.005175770085200573,0.003727430757870492
0.00568311722166616,-0.0025073919643674673
0.007076102415481815,-0.009603307718207143
-0.0008988260835547155,0.001930925273167171
-0.0020033352561613,-0.005352450626771285
0.0015861584887473393,0.0025104077439688857
-0.005270879980154164,-0.005224943290520142
0.004968656969691995,-0.008637774797967573
-0.007539290044612626,-0.003070887062068692
0.00045748511107370084,0.0072282667420389595
-0.0008143985548334172,0.00849943216108202
0.008274602041293119,0.01400808380649487
0.00013044868882138304,-0.008910753127470557
-0.0037207911791874108,-0.0044101388562159515
0.005498727282040135,0.011634659601234948
0.006906017464247132,-0.010030950978357859
0.0004036920017142947,0.001957501085241677
-0.0031851551770939773,0.0007778628041026987
0.0012674258363106691,0.003290252506272733
0.00310431909931707,0.0014676683909847852
0.0019743249220573506,0.0006472964483996897
0.005042978506973219,0.0182977857154493
-0.0006892292513254599,0.003127852446872095
-0.007148805613602568,0.0003361664931607076
0.006056100344002795,-0.0017637597409334777
0.014158005810335078,0.002020905282411007
0.001182864786126823,-0.0005855167392653447
-0.002744801102188655,-0.002508094497328279
0.0016581871688103205,-0.010390406074726357
0.00486484341870049,0.010870700800866481
-0.009247330838027734,-0.0020910273267630273
0.011157457865274289,-0.004839686335256033
-0.007413396195485309,0.00396475926032841
0.002887625161396101,7.748455929949215e-06
-0.005129549531926405,0.0029397815052256576
-0.01336691039743184,0.0049062657806095734
0.00681310902901428,-0.0029407415673121397
0.00761874334243967,0.004330010194938985
0.0034263549079757874,-7.86755518101502e-06
0.005294674570110521,0.0018056760170276226
0.006111039518015161,-0.005122641888112752
-0.00480332390422532,-0.0034499302255672926
0.001187574478519887,0.002436593629230064
-0.0024650036360496738,0.0002529531477069147
-0.00897246092415996,-0.00206314224659165
-0.00453119063123352,-0.00591612626790643
0.002340888778001104,0.009570706539964254
0.002256245003576412,-0.003631617313714304
0.009049622913370406,-0.0035226229942965357
0.0011077157761135634,0.01647023556675781
-0.009566078083592916,-0.001726360031261205
-0.0016408604966418811,-0.00557217034965261
0.005520577758701857,0.01221979289146936
0.002935592988596389,0.009081138228134852
0.010963338334345476,0.010415665103915644
-0.0037917206745402086,-0.0011419059044071758
0.001349569689698215,0.0037657487601294604
0.009223004331455963,0.01543764001573291
-0.0027534633855266872,0.0008858292387480122
0.0008312934602831902,-0.007983874394140934
0.0023443864384652697,-0.010423258834603693
-0.0008155699700502161,-0.0012286279227857538
0.0035451545701294,-0.007853341859504485
0.004628408592061204,-0.009980165671589806
