x,y
-11.995142,78.88787
12.270986,-29.10646
-17.034882,-76.730415
-29.5691,47.431396
-84.69302,24.399595
56.128944,-42.48682
67.81227,39.29199
76.293076,-12.322925
-68.472824,59.55992
11.400503,-45.927395
14.077962,-87.684395
77.86419,-10.608806
80.168045,30.617104
-10.198472,-62.255066
-55.48896,-55.45027
48.286957,-37.984745
-22.395906,-57.148746
-66.161285,0.2944969
-8.525871,-61.80241
59.154495,25.32643
-10.80585,-54.237022
-29.748041,-62.68254
74.807,40.66327
-27.188822,-0.7417883
26.453285,-54.258167
58.470673,-34.152824
-19.669394,67.13546
68.56495,41.40459
-13.590324,-71.49532
15.163344,43.887207
66.935455,-42.3693
-65.54141,-47.877174
-21.277365,72.17137
-83.13762,-10.005629
58.180557,-17.871855
5.478663,37.559967
8.004681,-52.4967
-24.29748,81.23425
16.280771,69.45535
-80.85314,-9.228773
-16.297703,88.45177
-14.768681,55.24629
47.08576,26.590078
-6.8866553,-48.04956
93.06335,-2.8557684
-88.68016,-8.301363
71.204796,29.092472
89.11614,36.474537
2.6625736,-66.07627
-19.185717,-43.830067
-67.14586,42.34046
-46.019974,-17.728895
19.471893,71.6424
-5.8352394,74.723
-14.458475,36.700466
-8.197787,14.756461
72.59472,-34.1688
7.3222985,14.621242
74.7182,-30.652147
-28.521713,54.259686
10.420532,21.54037
21.56399,-11.481488
40.316048,11.180587
-3.1192458,-56.029556
-0.04578367,3.543596
0.11171395,51.85069
3.0684822,-63.856728
1.5147763,-81.290085
-49.69785,-74.37735
-83.77904,-5.9341073
21.2111,46.807575
-30.924782,9.020069
15.657899,-34.257954
35.114597,-6.6129303
-64.607216,29.092987
8.707961,-55.984753
40.72184,23.221848
92.15328,4.7010303
37.525238,49.463295
4.3696766,60.091747
33.5389,-5.3272653
-44.532227,-55.88019
55.417072,41.364845
82.942795,-12.642387
-25.209503,8.208136
31.364704,32.53376
-77.36418,44.10587
59.578125,-32.159
57.383247,45.610497
53.95655,-34.817204
13.514323,48.558407
-18.228743,-24.614952
23.43684,12.079293
-67.82043,25.96594
24.997095,7.696381
-38.18251,10.210618
0.8941701,-41.46313
69.246994,24.384243
-26.002935,-21.224651
-35.032436,37.607166
91.13985,36.941147
32.263165,16.177353
8.506681,36.31386
-47.881054,-69.31373
-86.58778,-3.2164378
10.483514,-93.60066
-26.52735,-40.35456
22.739433,-14.791384
-51.7501,-58.44407
-50.79512,-36.385353
-30.60112,-31.958237
-32.245045,-53.460884
76.18744,-6.517653
4.928557,40.066013
55.57607,52.3119
38.506695,51.52832
23.591545,67.02707
81.9744,-23.45579
-29.619823,-45.50526
-17.350912,-3.4245858
-25.280527,58.41421
60.356297,-46.249527
-24.956188,73.41241
-68.61268,-22.227015
-65.030426,58.49515
2.18493,-47.18501
36.01874,12.588558
-19.4063,1.882857
42.312866,-22.263895
-9.98154,-47.558006
49.80956,29.743038
64.21685,59.32796
7.9102297,56.74914
-16.643915,-16.836737
-4.1162467,-38.186512
-78.02966,4.531313
-14.924543,13.159829
12.245655,-60.936714
-67.730194,51.59494
-71.86127,16.292114
-9.788199,-74.06492
-17.023022,2.8620987
15.84857,-37.909664
38.620865,2.714475
-80.22977,18.221409
25.27281,12.233467
-40.559208,19.757315
77.51112,-34.28379
17.529274,28.184996
-56.111958,34.006897
33.60261,47.948357
54.252373,38.89838
-26.200289,-24.820276
75.88173,27.937101
47.228157,27.260618
69.86398,-27.121761
50.32789,30.610792
85.28555,-13.42349
9.156225,-16.33599
-85.3607,19.084286
-27.279116,2.3838816
88.30689,-22.458103
63.645897,39.87352
79.80146,-3.3881674
41.66844,-21.343494
-3.6689787,68.250465
-13.327099,42.39053
91.02162,-8.306104
-47.165634,-48.51378
-61.522865,-46.007553
-22.924301,51.32773
29.876675,-4.2112775
-18.385712,8.513869
14.049951,22.445726
-0.4321992,-85.92496
-27.401558,86.18391
-40.14598,-28.513594
14.900599,15.526219
65.31521,-32.53241
32.916393,40.03644
-5.9151735,11.513678
-10.415042,-22.762423
-31.24524,82.40613
23.299324,61.891815
-6.2794104,14.144617
-87.705795,17.682695
90.23086,-0.060498103
-9.373206,-32.679375
12.17652,15.166221
-61.657463,-72.01449
-20.711296,-48.031185
-62.745235,-60.550266
87.911354,-16.9313
4.7335644,-83.47826
36.86372,-17.203394
19.971966,32.2487
-44.303898,-29.023067
92.083984,2.1008444
30.487843,-26.08759
27.262497,-1.7055131
-0.50907713,-65.42025
-29.857483,58.932407
77.320366,-35.421085
-23.008032,47.845707
-72.863174,3.0390265
13.723704,69.90222
-74.67957,-36.648556
-68.97301,6.5494204
-53.590088,-43.762802
-29.767006,-72.6478
-2.9503965,-83.50658
83.14959,-16.847412
-54.616615,23.274834
-67.19977,33.791462
-67.21465,11.337065
-59.301147,-23.78662
15.014109,52.645824
-9.950558,-78.00613
-59.961617,-39.389835
69.44281,-28.274744
-77.88395,32.64257
-94.053055,-0.5601726
-64.594505,28.592913
14.540831,-87.069016
29.314224,50.602028
-13.096119,23.529533
31.07041,11.46986
40.86645,13.992853
56.880608,53.63863
15.894921,-51.057327
-72.178955,50.505753
-42.120113,48.680813
-1.3759527,32.332764
-84.83895,18.27156
-57.596092,19.548565
35.18977,57.887394
38.898273,-9.216054
12.726369,-92.95657
60.16276,-41.129726
79.992744,-10.659515
20.75986,-8.802226
27.263947,26.496607
-69.08904,15.877551
